authorId,url,name,affiliations,homepage,paperCount,citationCount,hIndex,fake,institutionid
143629855,https://www.semanticscholar.org/author/143629855,N. Wilson,[],,654,10937,53,0,5425
4548104,https://www.semanticscholar.org/author/4548104,T. Blakely,[],,486,16012,63,0,1130
49995729,https://www.semanticscholar.org/author/49995729,M. Tobias,[],,132,15049,37,0,109
9892603,https://www.semanticscholar.org/author/9892603,C. Shaw,[],,70,924,17,0,7477
3542814,https://www.semanticscholar.org/author/3542814,D. Sarfati,[],,221,5100,38,0,8641
40571494,https://www.semanticscholar.org/author/40571494,J. Fawcett,[],,19,708,12,0,3508
48878952,https://www.semanticscholar.org/author/48878952,S. Hill,[],,29,785,12,0,370
153187243,https://www.semanticscholar.org/author/153187243,M. Kraemer,[],,22,253,10,0,8568
1726204,https://www.semanticscholar.org/author/1726204,D. Dragomirescu,[],,147,974,15,0,1871
1687301,https://www.semanticscholar.org/author/1687301,R. Plana,[],,532,5545,35,0,6020
144478112,https://www.semanticscholar.org/author/144478112,K. W. Tang,[],,13,960,9,0,8639
1755702,https://www.semanticscholar.org/author/1755702,A. Cathelin,[],,237,3545,31,0,7436
1758748,https://www.semanticscholar.org/author/1758748,D. Belot,[],,335,3180,29,0,7680
32212552,https://www.semanticscholar.org/author/32212552,S. Pruvost,[],,109,2289,26,0,2167
31054189,https://www.semanticscholar.org/author/31054189,V. Danelon,[],,11,198,6,0,1272
46230333,https://www.semanticscholar.org/author/46230333,Sohel Solanki,[],,6,4,2,0,2890
2157921320,https://www.semanticscholar.org/author/2157921320,Y. Yadav,[],,10,4,1,0,5747
32739921,https://www.semanticscholar.org/author/32739921,S. Dutta,[],,47,166,8,0,3474
90470355,https://www.semanticscholar.org/author/90470355,N. Kaul,[],,27,27,2,0,2019
5312390,https://www.semanticscholar.org/author/5312390,Rashmi Belodu,[],,10,46,3,0,6274
2179474735,https://www.semanticscholar.org/author/2179474735,Hareesh RS Kumar,[],,2,0,0,0,3829
2116522796,https://www.semanticscholar.org/author/2116522796,Xiu Li,[],,8,2,1,0,5045
49039959,https://www.semanticscholar.org/author/49039959,Wei Zhang,[],,68,552,9,0,2958
16248825,https://www.semanticscholar.org/author/16248825,Dong-wei Sun,[],,6,42,4,0,3255
2129430869,https://www.semanticscholar.org/author/2129430869,Mo Zhang,[],,3,5,1,0,1011
147998418,https://www.semanticscholar.org/author/147998418,Shishkina Ai,[],,5,0,0,0,8349
12624152,https://www.semanticscholar.org/author/12624152,Xinya Jia,[],,5,2,1,0,7383
2059138590,https://www.semanticscholar.org/author/2059138590,X. Ni,[],,11,32,2,0,3232
2146063647,https://www.semanticscholar.org/author/2146063647,Chun-hong Zhang,[],,3,0,0,0,4070
6257564,https://www.semanticscholar.org/author/6257564,M. Karthaus,[],,285,6338,40,0,7648
4521435,https://www.semanticscholar.org/author/4521435,X. Schiel,[],,58,1851,22,0,7642
31984327,https://www.semanticscholar.org/author/31984327,C. Ruhlmann,[],,30,543,11,0,6673
4775116,https://www.semanticscholar.org/author/4775116,L. Celio,[],,126,2551,21,0,383
145093992,https://www.semanticscholar.org/author/145093992,Sang Hee Park,[],,14,68,5,0,569
144065232,https://www.semanticscholar.org/author/144065232,G. Binder,[],,66,602,11,0,3327
7729879,https://www.semanticscholar.org/author/7729879,S. Corman,[],,112,1028,14,0,2715
6983533,https://www.semanticscholar.org/author/6983533,M. Botteman,[],,292,5938,36,0,1322
48141458,https://www.semanticscholar.org/author/48141458,N. Jovenin,[],,32,118,7,0,8865
1435565395,https://www.semanticscholar.org/author/1435565395,Audrey Eche-Gass,[],,1,5,1,0,5779
2092298880,https://www.semanticscholar.org/author/2092298880,S. Chèze,[],,45,32,2,0,3666
1400519024,https://www.semanticscholar.org/author/1400519024,V. Launay-Vacher,[],,120,180,6,0,4360
8337847,https://www.semanticscholar.org/author/8337847,D. Mayeur,[],,36,33,3,0,6853
144222661,https://www.semanticscholar.org/author/144222661,J. Rey,[],,54,56,4,0,3529
48974238,https://www.semanticscholar.org/author/48974238,F. Joly,[],,63,203,8,0,1862
77602058,https://www.semanticscholar.org/author/77602058,I. Krakowski,[],,118,516,12,0,3516
77461388,https://www.semanticscholar.org/author/77461388,F. Scotté,[],,84,140,4,0,826
50317001,https://www.semanticscholar.org/author/50317001,Zhi-yi Zhang,[],,121,1512,19,0,3931
2152445852,https://www.semanticscholar.org/author/2152445852,Jing Wang,[],,20,157,6,0,7586
50767422,https://www.semanticscholar.org/author/50767422,V. Kansra,[],,59,993,17,0,3912
2108429025,https://www.semanticscholar.org/author/2108429025,Xiaodong Wang,[],,39,590,10,0,2025
101967410,https://www.semanticscholar.org/author/101967410,T. Mallick-Searle,[],,23,387,6,0,7926
5087127,https://www.semanticscholar.org/author/5087127,M. Fillman,[],,4,174,4,0,5624
3067895,https://www.semanticscholar.org/author/3067895,Liyan Wen,[],,35,196,10,0,2268
144146724,https://www.semanticscholar.org/author/144146724,G. Tao,[],,476,14821,55,0,578
145051858,https://www.semanticscholar.org/author/145051858,B. Jiang,[],,934,19255,71,0,3450
2145057930,https://www.semanticscholar.org/author/2145057930,Hao Yang,[],,11,153,3,0,667
46402190,https://www.semanticscholar.org/author/46402190,Hao Yang,"['2012 labs, Huawei.co']",https://scholar.google.com/citations?user=lOsjM5sAAAAJ&hl=en,193,2518,26,0,7516
3152836,https://www.semanticscholar.org/author/3152836,A. Kirkoryan,[],,8,10,1,0,1628
144364682,https://www.semanticscholar.org/author/144364682,M. Belabbas,[],,76,922,15,0,2589
5430123,https://www.semanticscholar.org/author/5430123,N. E. Spruijt,[],,13,153,5,0,1798
49216310,https://www.semanticscholar.org/author/49216310,M. Rana,[],,18,731,10,0,3318
4367442,https://www.semanticscholar.org/author/4367442,V. Christoffels,[],,291,15589,68,0,4508
8169040,https://www.semanticscholar.org/author/8169040,A. B. Mink van der Molen,[],,70,1545,20,0,7622
4399352,https://www.semanticscholar.org/author/4399352,V. Ahel,[],,9,47,4,0,2387
4575411,https://www.semanticscholar.org/author/4575411,R. Starčević,[],,32,158,7,0,2271
114951172,https://www.semanticscholar.org/author/114951172,Dean B Komljenovic,[],,2,2,1,0,5729
4190612,https://www.semanticscholar.org/author/4190612,M. Velepic,[],,36,193,6,0,7993
88791215,https://www.semanticscholar.org/author/88791215,D. Komljenović,[],,3,9,2,0,6468
3722218,https://www.semanticscholar.org/author/3722218,T. Nakayama,[],,172,2385,28,0,8293
72703122,https://www.semanticscholar.org/author/72703122,G. Ebrahim,[],,292,2495,21,0,8672
8325257,https://www.semanticscholar.org/author/8325257,K. Maggon,[],,38,705,10,0,641
2180549,https://www.semanticscholar.org/author/2180549,W. Severson,[],,46,1287,17,0,709
46955381,https://www.semanticscholar.org/author/46955381,M. McDowell,[],,15,513,9,0,8296
145006955,https://www.semanticscholar.org/author/145006955,S. Ananthan,[],,183,2737,29,0,3017
46397364,https://www.semanticscholar.org/author/46397364,D. Chung,[],,65,1023,17,0,905
38146446,https://www.semanticscholar.org/author/38146446,L. Rasmussen,[],,136,1588,20,0,4950
49578241,https://www.semanticscholar.org/author/49578241,M. Sosa,[],,93,892,14,0,2988
144212670,https://www.semanticscholar.org/author/144212670,E. White,[],,184,3488,34,0,2729
50343049,https://www.semanticscholar.org/author/50343049,J. Noah,[],,92,1110,19,0,3625
3479143,https://www.semanticscholar.org/author/3479143,C. Jonsson,[],,188,6330,41,0,5094
4647328,https://www.semanticscholar.org/author/4647328,A. Jungbauer,[],,487,12996,58,0,4680
145051848,https://www.semanticscholar.org/author/145051848,R. Hahn,[],,86,2782,30,0,4944
12252719,https://www.semanticscholar.org/author/12252719,Megan H. Nowland,[],,13,151,5,0,7768
2690599,https://www.semanticscholar.org/author/2690599,D. Brammer,[],,23,493,13,0,3303
7313440,https://www.semanticscholar.org/author/7313440,A. García,[],,34,672,14,0,6402
2162806,https://www.semanticscholar.org/author/2162806,H. Rush,[],,51,721,14,0,4016
4842503,https://www.semanticscholar.org/author/4842503,A. Sabag,[],,17,258,6,0,5629
9946118,https://www.semanticscholar.org/author/9946118,Tatyana Smolkin,[],,6,215,5,0,5084
8171570,https://www.semanticscholar.org/author/8171570,Yelena Mumblat,[],,11,493,8,0,6098
145284207,https://www.semanticscholar.org/author/145284207,M. Ueffing,[],,465,16059,71,0,4752
46678561,https://www.semanticscholar.org/author/46678561,O. Kessler,[],,55,3815,31,0,5934
4974360,https://www.semanticscholar.org/author/4974360,C. Gloeckner,[],,122,5143,38,0,8777
1794384,https://www.semanticscholar.org/author/1794384,G. Neufeld,[],,184,27006,75,0,7648
15281535,https://www.semanticscholar.org/author/15281535,M. Popelkova,[],,15,186,6,0,3531
3894665,https://www.semanticscholar.org/author/3894665,J. Schlarmannová,[],,25,75,6,0,1036
14878964,https://www.semanticscholar.org/author/14878964,S. Toporcerová,[],,24,150,6,0,3971
3598529,https://www.semanticscholar.org/author/3598529,A. Ostró,[],,59,453,13,0,8626
2143784874,https://www.semanticscholar.org/author/2143784874,J. Živčák,[],,7,34,3,0,8452
5831752,https://www.semanticscholar.org/author/5831752,Z. Bősze,[],,85,1233,22,0,1630
2115512838,https://www.semanticscholar.org/author/2115512838,Peiyun Zhang,[],,11,8,1,0,3188
2186984420,https://www.semanticscholar.org/author/2186984420,YanHao Tao,[],,2,0,0,0,5863
3039031,https://www.semanticscholar.org/author/3039031,Junliang Shu,[],,12,194,6,0,218
46578497,https://www.semanticscholar.org/author/46578497,Kun Liu,[],,837,5349,32,0,6640
1737818,https://www.semanticscholar.org/author/1737818,Xinye Cai,[],,91,1595,21,0,3714
2110964583,https://www.semanticscholar.org/author/2110964583,Xiaojin Liu,[],,6,20,3,0,3871
35368266,https://www.semanticscholar.org/author/35368266,Peiyun Zhang,[],,41,938,10,0,7781
2160107629,https://www.semanticscholar.org/author/2160107629,ZiJie Liu,[],,4,0,0,0,3360
2152967349,https://www.semanticscholar.org/author/2152967349,MengChu Zhou,[],,11,44,2,0,4800
144705629,https://www.semanticscholar.org/author/144705629,Yang Yu,[],,320,5123,33,0,1461
1791190,https://www.semanticscholar.org/author/1791190,Shangce Gao,['University of Toyama'],https://toyamaailab.github.io/,262,4165,33,0,6484
2107919803,https://www.semanticscholar.org/author/2107919803,Yirui Wang,[],,43,1445,17,0,3832
1380596106,https://www.semanticscholar.org/author/1380596106,Zhenyu Lei,[],,23,158,7,0,8281
2118877135,https://www.semanticscholar.org/author/2118877135,Tengfei Zhang,[],,10,59,4,0,6885
2815388,https://www.semanticscholar.org/author/2815388,Jiahai Wang,[],,167,3282,30,0,4663
1992947744,https://www.semanticscholar.org/author/1992947744,J. Adams,[],,19,3,1,0,7966
1993019062,https://www.semanticscholar.org/author/1993019062,L. F. Dias Batista,[],,5,7,2,0,813
80847752,https://www.semanticscholar.org/author/80847752,M. Rivera,[],,13,6,2,0,8133
2499370,https://www.semanticscholar.org/author/2499370,Namshin Kim,[],,122,3051,31,0,3441
11042953,https://www.semanticscholar.org/author/11042953,Kyoung Hyoun Kim,[],,17,197,6,0,8271
89303138,https://www.semanticscholar.org/author/89303138,W. Lim,[],,19,192,8,0,7500
153188178,https://www.semanticscholar.org/author/153188178,Jiwoong Kim,[],,73,2715,19,0,1182
115146297,https://www.semanticscholar.org/author/115146297,Soon-Ae Kim,[],,64,888,18,0,2602
34695862,https://www.semanticscholar.org/author/34695862,H. Yoo,[],,207,4703,34,0,3473
1995344447,https://www.semanticscholar.org/author/1995344447,R. Lungba,[],,4,10,2,0,3484
1995377971,https://www.semanticscholar.org/author/1995377971,Seyad Zulficar Ali Khan,[],,3,8,2,0,2658
1857652720,https://www.semanticscholar.org/author/1857652720,Uvie Ajibawo-Aganbi,[],,6,9,2,0,5779
1995343192,https://www.semanticscholar.org/author/1995343192,M. V. Perez Bastidas,[],,4,8,2,0,6794
1995282415,https://www.semanticscholar.org/author/1995282415,Swathi Veliginti,[],,7,8,2,0,5418
2068795118,https://www.semanticscholar.org/author/2068795118,Sania Saleem,[],,4,8,2,0,8438
67093383,https://www.semanticscholar.org/author/67093383,Ivan Cancarevic,[],,55,224,8,0,322
80883653,https://www.semanticscholar.org/author/80883653,M. Montagnani Marelli,[],,34,1136,20,0,6542
48067449,https://www.semanticscholar.org/author/48067449,G. Beretta,[],,112,3277,31,0,5332
31725685,https://www.semanticscholar.org/author/31725685,R. Moretti,[],,80,3089,32,0,3476
52245582,https://www.semanticscholar.org/author/52245582,Wenli Sun,[],,133,1500,20,0,6377
90185813,https://www.semanticscholar.org/author/90185813,M. H. Shahrajabian,[],,193,1832,23,0,4824
35758676,https://www.semanticscholar.org/author/35758676,Muhammad Muzamil Khan,[],,22,356,10,0,7973
2513762,https://www.semanticscholar.org/author/2513762,V. Torchilin,[],,789,57344,109,0,1945
51072370,https://www.semanticscholar.org/author/51072370,R. Ranasinghe,[],,19,108,5,0,7758
2496323,https://www.semanticscholar.org/author/2496323,M. Mathai,[],,176,4040,33,0,6655
4974099,https://www.semanticscholar.org/author/4974099,A. Zulli,[],,132,2713,32,0,3768
40341730,https://www.semanticscholar.org/author/40341730,Tahir Emre Yalçin,[],,7,61,2,0,4282
2064876442,https://www.semanticscholar.org/author/2064876442,Emre Tunçel,[],,4,29,2,0,927
152166143,https://www.semanticscholar.org/author/152166143,C. Yucel,[],,38,185,9,0,2654
13388189,https://www.semanticscholar.org/author/13388189,F. Tirnaksiz,[],,16,323,9,0,5722
1403177631,https://www.semanticscholar.org/author/1403177631,Ramy Said-Elbahr,[],,2,65,2,0,4393
144924676,https://www.semanticscholar.org/author/144924676,M. Nasr,[],,136,2679,32,0,8490
4366605,https://www.semanticscholar.org/author/4366605,M. Alhnan,[],,63,3423,27,0,2325
143881965,https://www.semanticscholar.org/author/143881965,I. Taha,[],,9,357,6,0,6246
6224132,https://www.semanticscholar.org/author/6224132,O. Sammour,[],,70,1979,23,0,2777
1503600459,https://www.semanticscholar.org/author/1503600459,Roya Karimi Alavijeh,[],,5,58,2,0,5826
11231356,https://www.semanticscholar.org/author/11231356,K. Akhbari,[],,136,2408,28,0,2283
35231544,https://www.semanticscholar.org/author/35231544,Daren Liu,[],,50,550,15,0,7538
2110458177,https://www.semanticscholar.org/author/2110458177,Jinhong Wu,[],,16,180,5,0,3714
31795599,https://www.semanticscholar.org/author/31795599,Huanbing Zhu,[],,8,30,3,0,1618
5680810,https://www.semanticscholar.org/author/5680810,Xiuliang Zhu,[],,36,327,10,0,1906
145684815,https://www.semanticscholar.org/author/145684815,Yun Jin,[],,30,116,6,0,2194
5517436,https://www.semanticscholar.org/author/5517436,Yuan-quan Yu,[],,33,124,7,0,5529
2108098945,https://www.semanticscholar.org/author/2108098945,Xiaoxiao Zhang,[],,16,69,5,0,4469
30129718,https://www.semanticscholar.org/author/30129718,Sepideh Mirzaei,[],,92,1423,24,0,7968
88837865,https://www.semanticscholar.org/author/88837865,K. Hushmandi,[],,133,2295,30,0,2254
146225860,https://www.semanticscholar.org/author/146225860,Amirhossein Zabolian,[],,61,1570,26,0,301
1857874863,https://www.semanticscholar.org/author/1857874863,Hossein Saleki,[],,21,666,15,0,5423
2086754838,https://www.semanticscholar.org/author/2086754838,Seyed Mohammad Reza Torabi,[],,2,40,1,0,6196
2072394141,https://www.semanticscholar.org/author/2072394141,Adnan Ranjbar,[],,4,182,3,0,1311
2086748196,https://www.semanticscholar.org/author/2086748196,SeyedHesam SeyedSaleh,[],,1,39,1,0,1771
2047370856,https://www.semanticscholar.org/author/2047370856,Seyed omid Sharifzadeh,[],,9,364,6,0,2424
145469833,https://www.semanticscholar.org/author/145469833,H. Khan,[],,374,8258,46,0,4344
73771487,https://www.semanticscholar.org/author/73771487,M. Ashrafizadeh,[],,241,6656,43,0,3462
145079927,https://www.semanticscholar.org/author/145079927,A. Zarrabi,[],,297,6202,43,0,4898
5877752,https://www.semanticscholar.org/author/5877752,K. Ahn,[],,380,18268,75,0,2283
115814702,https://www.semanticscholar.org/author/115814702,A. Umashankar,[],,23,20,2,0,7637
3677426,https://www.semanticscholar.org/author/3677426,P. Prabhu,[],,101,277,7,0,5682
65920476,https://www.semanticscholar.org/author/65920476,Sandra Bempah,[],,10,57,5,0,8723
50977902,https://www.semanticscholar.org/author/50977902,A. Curtis,[],,126,2860,30,0,2517
5049746,https://www.semanticscholar.org/author/5049746,G. Awandare,[],,203,2391,26,0,7974
3478551,https://www.semanticscholar.org/author/3478551,Jayakrishnan Ajayakumar,[],,31,183,9,0,3194
1516290514,https://www.semanticscholar.org/author/1516290514,Karimov Madjid Malikovich,[],,1,5,1,0,2872
66728820,https://www.semanticscholar.org/author/66728820,Gulomov Sherzod Rajaboevich,[],,13,17,3,0,4608
9301144,https://www.semanticscholar.org/author/9301144,Yusupov Bokhodir Karamatovich,[],,3,7,2,0,5256
7844153,https://www.semanticscholar.org/author/7844153,P. Sintusek,[],,36,175,7,0,2414
5165943,https://www.semanticscholar.org/author/5165943,K. Thanapirom,[],,107,380,11,0,7679
5903861,https://www.semanticscholar.org/author/5903861,P. Komolmit,[],,153,2338,20,0,4728
1781867,https://www.semanticscholar.org/author/1781867,Y. Poovorawan,[],,873,17181,58,0,3137
8465555,https://www.semanticscholar.org/author/8465555,O. Tronina,[],,69,461,11,0,7648
4068010,https://www.semanticscholar.org/author/4068010,M. Durlik,[],,395,2480,23,0,4877
1422370482,https://www.semanticscholar.org/author/1422370482,I. Orłowska,[],,14,85,5,0,656
11634151,https://www.semanticscholar.org/author/11634151,B. Lorenc,[],,37,209,10,0,1000
8940807,https://www.semanticscholar.org/author/8940807,T. Łapiński,[],,53,347,9,0,7616
2450367,https://www.semanticscholar.org/author/2450367,A. Garlicki,[],,162,1133,17,0,7813
5324642,https://www.semanticscholar.org/author/5324642,D. Dybowska,[],,56,246,10,0,1807
1411089385,https://www.semanticscholar.org/author/1411089385,D. Zarębska-Michaluk,[],,135,1024,17,0,6015
1411788154,https://www.semanticscholar.org/author/1411788154,M. Tudrujek-Zdunek,[],,24,150,9,0,2413
35525889,https://www.semanticscholar.org/author/35525889,J. Citko,[],,25,129,7,0,8624
46288735,https://www.semanticscholar.org/author/46288735,E. Janczewska,[],,130,2159,16,0,2749
34741985,https://www.semanticscholar.org/author/34741985,M. Kaczmarczyk,[],,21,91,6,0,6363
2723643,https://www.semanticscholar.org/author/2723643,J. Jaroszewicz,[],,275,4533,32,0,8325
14980071,https://www.semanticscholar.org/author/14980071,R. Krygier,[],,30,139,8,0,8277
87004509,https://www.semanticscholar.org/author/87004509,J. Klapaczyński,[],,19,96,7,0,5380
11358845,https://www.semanticscholar.org/author/11358845,B. Dobracka,[],,31,165,9,0,2548
1413706272,https://www.semanticscholar.org/author/1413706272,J. Białkowska-Warzecha,[],,31,238,8,0,4664
5750592,https://www.semanticscholar.org/author/5750592,A. Piekarska,[],,175,2328,21,0,4976
3597798,https://www.semanticscholar.org/author/3597798,K. Simon,[],,209,3701,25,0,494
6519353,https://www.semanticscholar.org/author/6519353,W. Halota,[],,190,3343,20,0,6712
103998071,https://www.semanticscholar.org/author/103998071,M. Pawłowska,[],,265,2145,22,0,2457
5360033,https://www.semanticscholar.org/author/5360033,K. Tomasiewicz,[],,144,4985,23,0,6885
3857151,https://www.semanticscholar.org/author/3857151,R. Flisiak,[],,496,17680,51,0,744
2109490329,https://www.semanticscholar.org/author/2109490329,Chunhong Li,[],,4,3,1,0,3538
2205539428,https://www.semanticscholar.org/author/2205539428,Jing Liang,[],,32,179,8,0,3690
15328789,https://www.semanticscholar.org/author/15328789,H. Xiang,[],,26,148,7,0,6021
2145225911,https://www.semanticscholar.org/author/2145225911,Haiyan Chen,[],,3,72,2,0,7291
1787058302,https://www.semanticscholar.org/author/1787058302,Jie Tian,[],,35,170,6,0,952
6218427,https://www.semanticscholar.org/author/6218427,A. Santonicola,[],,128,4498,20,0,7241
4980895,https://www.semanticscholar.org/author/4980895,G. Bilancio,[],,62,657,14,0,4075
7011773,https://www.semanticscholar.org/author/7011773,F. Zingone,[],,270,4666,27,0,4930
49226552,https://www.semanticscholar.org/author/49226552,L. Donnarumma,[],,39,249,7,0,1044
48855362,https://www.semanticscholar.org/author/48855362,C. Caputo,[],,11,22,2,0,3796
34874405,https://www.semanticscholar.org/author/34874405,C. Ciacci,[],,373,13286,54,0,3452
4193198,https://www.semanticscholar.org/author/4193198,N. Kawagishi,[],,221,2446,25,0,2744
1491339713,https://www.semanticscholar.org/author/1491339713,A. Nakamura,[],,26,221,11,0,7356
2859790,https://www.semanticscholar.org/author/2859790,T. Takayama,[],,58,1332,15,0,4243
5094707,https://www.semanticscholar.org/author/5094707,I. Haga,[],,29,163,10,0,6366
119656208,https://www.semanticscholar.org/author/119656208,Rati Deshpande,[],,9,80,4,0,1690
144924178,https://www.semanticscholar.org/author/144924178,M. Stepanova,[],,440,12239,54,0,7082
46723947,https://www.semanticscholar.org/author/46723947,P. Golabi,[],,134,3248,26,0,7923
104519217,https://www.semanticscholar.org/author/104519217,K. Brown,[],,77,1772,21,0,1865
5842050,https://www.semanticscholar.org/author/5842050,Z. Younossi,[],,1262,73276,110,0,6584
145361171,https://www.semanticscholar.org/author/145361171,Leslie Glasser,"['Curtin University', 'University of the Witwatersrand', 'Rhodes University']",,125,3436,28,0,2682
145682106,https://www.semanticscholar.org/author/145682106,R. Doerfler,[],,6,56,4,0,7759
36857302,https://www.semanticscholar.org/author/36857302,P. Pereyra,[],,12,240,10,0,7071
143974764,https://www.semanticscholar.org/author/143974764,P. Braun,[],,105,8119,43,0,6832
3567335,https://www.semanticscholar.org/author/3567335,A. Krasnovsky,[],,158,2304,26,0,5650
144913823,https://www.semanticscholar.org/author/144913823,A. Stoll,[],,195,3912,34,0,2234
46269865,https://www.semanticscholar.org/author/46269865,G. Schenck,[],,132,2181,28,0,7750
13497086,https://www.semanticscholar.org/author/13497086,M. Guttenberger,[],,21,745,11,0,1377
1893357,https://www.semanticscholar.org/author/1893357,V. Neuhoff,[],,300,6917,33,0,6170
19725060,https://www.semanticscholar.org/author/19725060,R. Hampp,[],,224,6363,47,0,4442
145812144,https://www.semanticscholar.org/author/145812144,J. Klose,[],,180,8975,41,0,141
5505465,https://www.semanticscholar.org/author/5505465,F. Lottspeich,[],,660,39591,109,0,7731
2373104,https://www.semanticscholar.org/author/2373104,S. Koussoulakos,[],,38,436,8,0,147
1441523371,https://www.semanticscholar.org/author/1441523371,H. Thomou,[],,9,64,3,0,858
8324758,https://www.semanticscholar.org/author/8324758,D. Stathakos,[],,40,620,14,0,985
2149390466,https://www.semanticscholar.org/author/2149390466,J. Schmidt,[],,43,4346,27,0,8332
4469061,https://www.semanticscholar.org/author/4469061,S. Lemmon,[],,61,4070,36,0,2090
89026256,https://www.semanticscholar.org/author/89026256,M. C. Riley,[],,4,179,3,0,1647
2105845369,https://www.semanticscholar.org/author/2105845369,K. Thomas,[],,10,632,9,0,4352
113568764,https://www.semanticscholar.org/author/113568764,G. Hoover,[],,16,766,10,0,6395
3086377,https://www.semanticscholar.org/author/3086377,T. Maciag,[],,177,17627,73,0,1300
1804521,https://www.semanticscholar.org/author/1804521,R. Bradshaw,[],,407,16569,71,0,7675
4982114,https://www.semanticscholar.org/author/4982114,R. Prestidge,[],,50,1529,20,0,6882
2705342,https://www.semanticscholar.org/author/2705342,W. Koopman,[],,253,11396,50,0,4611
29777839,https://www.semanticscholar.org/author/29777839,J. Bennett,[],,113,2255,25,0,8529
143662646,https://www.semanticscholar.org/author/143662646,M. Hearn,[],,514,11671,51,0,8388
7383968,https://www.semanticscholar.org/author/7383968,P. Righetti,[],,786,26295,71,0,6003
7552494,https://www.semanticscholar.org/author/7552494,S. Hjertén,[],,259,13994,56,0,7829
11443136,https://www.semanticscholar.org/author/11443136,T. G. Bloomster,[],,10,54,5,0,5023
2065079952,https://www.semanticscholar.org/author/2065079952,D. Watson,[],,2,8,1,0,4206
2471601,https://www.semanticscholar.org/author/2471601,E. Gianazza,[],,306,10760,55,0,8046
52163922,https://www.semanticscholar.org/author/52163922,J. Kritter,[],,9,62,4,0,8745
2110931,https://www.semanticscholar.org/author/2110931,Mathieu Brévilliers,[],,35,211,8,0,4436
2751212,https://www.semanticscholar.org/author/2751212,Julien Lepagnot,[],,67,1614,10,0,5853
3482237,https://www.semanticscholar.org/author/3482237,L. Idoumghar,[],,138,3213,21,0,1277
2109646838,https://www.semanticscholar.org/author/2109646838,Jie Shen,[],,12,62,3,0,7885
2117102030,https://www.semanticscholar.org/author/2117102030,Zhen Chen,[],,41,481,13,0,6939
7412688,https://www.semanticscholar.org/author/7412688,Qianfeng Zhuang,[],,42,463,14,0,3074
2021094527,https://www.semanticscholar.org/author/2021094527,Min Fan,[],,41,533,15,0,4941
1380548082,https://www.semanticscholar.org/author/1380548082,T. Ding,[],,39,597,14,0,5906
2115606007,https://www.semanticscholar.org/author/2115606007,Hao Lu,[],,41,508,12,0,109
4092710,https://www.semanticscholar.org/author/4092710,Xiaozhou He,[],,157,2548,28,0,1793
1429624182,https://www.semanticscholar.org/author/1429624182,Gertrud Credter-Bartels,[],,1,0,0,0,1209
47428951,https://www.semanticscholar.org/author/47428951,S. Khatun,[],,27,493,11,0,1005
4744554,https://www.semanticscholar.org/author/4744554,N. Kanayama,[],,407,6957,41,0,234
2060092901,https://www.semanticscholar.org/author/2060092901,E. Sato,[],,4,47,3,0,7867
70998289,https://www.semanticscholar.org/author/70998289,H. Belayet,[],,15,53,5,0,3795
2202883343,https://www.semanticscholar.org/author/2202883343,T. Kobayashi,[],,74,1228,22,0,8809
4182594,https://www.semanticscholar.org/author/4182594,T. Terao,[],,425,8075,50,0,6927
49784082,https://www.semanticscholar.org/author/49784082,X. Min,[],,177,3652,31,0,4871
145029128,https://www.semanticscholar.org/author/145029128,M. Fang,[],,360,7829,44,0,4225
122473527,https://www.semanticscholar.org/author/122473527,Zhaohui Huang,[],,421,9448,50,0,7924
34857478,https://www.semanticscholar.org/author/34857478,Yan’gai Liu,[],,321,6164,39,0,7119
6231358,https://www.semanticscholar.org/author/6231358,Yaoting Huang,[],,22,955,13,0,7829
40598922,https://www.semanticscholar.org/author/40598922,Ruilong Wen,[],,35,1365,18,0,2239
50621111,https://www.semanticscholar.org/author/50621111,Tingting Qian,[],,54,2310,22,0,2344
2154765379,https://www.semanticscholar.org/author/2154765379,Xiaowen Wu,[],,188,3729,31,0,4671
2139604876,https://www.semanticscholar.org/author/2139604876,Liang Liu,[],,47,724,17,0,2800
6727125,https://www.semanticscholar.org/author/6727125,P. Kappen,[],,87,1875,23,0,2818
7713875,https://www.semanticscholar.org/author/7713875,J. C. Diniz da Costa,[],,43,1888,16,0,214
23195350,https://www.semanticscholar.org/author/23195350,Çagdas Üsfekes,[],,6,13,3,0,1366
13576179,https://www.semanticscholar.org/author/13576179,Eray Tüzün,[],,57,367,11,0,3127
1399862476,https://www.semanticscholar.org/author/1399862476,Murat Yilmaz,[],,91,953,18,0,6945
2532570,https://www.semanticscholar.org/author/2532570,Y. Macit,[],,10,37,3,0,8355
153839609,https://www.semanticscholar.org/author/153839609,Paul M. Clarke,[],,96,1494,22,0,6114
1399756004,https://www.semanticscholar.org/author/1399756004,Rory V. O'Connor,[],,254,4706,37,0,4297
2787722,https://www.semanticscholar.org/author/2787722,Fikadu B. Degefa,[],,3,56,2,0,3473
2115474884,https://www.semanticscholar.org/author/2115474884,Donghoon Lee,[],,25,520,10,0,3206
5907764,https://www.semanticscholar.org/author/5907764,Jiye Kim,[],,35,516,8,0,4986
35131594,https://www.semanticscholar.org/author/35131594,Younsung Choi,[],,53,623,10,0,1133
144037423,https://www.semanticscholar.org/author/144037423,Dongho Won,[],,462,4607,32,0,352
2630381,https://www.semanticscholar.org/author/2630381,S. B. H. Said,[],,17,207,6,0,7371
