id,volume,year,fake,editor
643b0c17-99ac-463b-81c4-df44ad66e34d-1997,1997,1997,1,1799398854
6453188a-d7ac-4f0c-81bb-f95830c98c38-2013,2013,2013,1,199473642
6499d076-6328-4c2c-8f87-d75c624eb530-2022,2022,2022,1,144392961
6565bc17-8e57-4872-a632-2ebf24e8bc06-1965,1965,1965,1,16797484
65a4b642-f42c-430f-9ccb-00fe16741e12-1981,1981,1981,1,6888995
666e1b2f-6010-4013-8eef-a73479368d2c-1987,1987,1987,1,5299427
66cbe005-8711-470d-9957-9a81e8388a74-2021,2021,2021,1,144051660
678ce279-560b-4a6c-af55-ff68d5c2b544-1982,1982,1982,1,416255088
67ec2d57-96f9-4eb6-b7a2-b1766aee610a-2002,2002,2002,1,2114306750
6806a4fd-e465-4e63-aa7f-b8151ddee3a4-2012,2012,2012,1,98800293
688ca3af-cc7f-4b93-89e5-bf7daa4f8ce9-2018,2018,2018,1,1697113
688ed77e-05c0-41d9-a9eb-2e36e97ff5cf-2021,2021,2021,1,897403726
69023371-3234-479f-8740-93c23fb6de77-1991,1991,1991,1,28098114
69023371-3234-479f-8740-93c23fb6de77-1992,1992,1992,1,2035849
69023371-3234-479f-8740-93c23fb6de77-1994,1994,1994,1,444367683
69f81360-7402-42dc-8bfe-7e0ddd495b8b-2022,2022,2022,1,70513672
6a126a8f-6ca0-467b-bc06-b8a5f36dae29-2020,2020,2020,1,5027446
6a38ab1d-f5b7-4a0e-855f-0350f3eefd11-2019,2019,2019,1,12726028
6ae5af1a-c876-4790-a0a9-2a319cc86eea-1977,1977,1977,1,212048479
6afbd88d-f493-4d85-bc06-3358c00b2a1b-2011,2011,2011,1,50559279
6c240c46-2fe1-403f-9a29-5b5e99579d03-2022,2022,2022,1,2069177943
6c24a0a0-b07d-4d7b-a19b-fd09a3ed453a-2020,2020,2020,1,152643419
6c24a0a0-b07d-4d7b-a19b-fd09a3ed453a-1951,1951,1951,1,682808004
6c24a0a0-b07d-4d7b-a19b-fd09a3ed453a-2019,2019,2019,1,2068410732
6c24a0a0-b07d-4d7b-a19b-fd09a3ed453a-1994,1994,1994,1,736597024
6d1fca76-6ee3-49a2-97d5-ff9ef2567ce5-2022,2022,2022,1,48850265
6dc78f19-d8c3-4d94-87e0-6a65e5e90641-1992,1992,1992,1,443068118
6e136537-18d9-44b2-a3e0-6d07e57e7283-2022,2022,2022,1,3704594
6ee4e999-fe72-422e-9d62-708ce1471470-1957,1957,1957,1,2058635623
6fd9f442-a5e5-4ae4-ba0c-f8c608a30a50-2021,2021,2021,1,3307832
706aa543-e18f-4ead-9b21-4fdd29bff2a9-2018,2018,2018,1,2376511
70cd7ad3-6635-4b16-8dce-7ef15977ebdb-2021,2021,2021,1,145327300
721ed878-9136-408b-b2a3-dce27b9fa39e-2022,2022,2022,1,1800688
72390b02-108e-40d6-a989-7293b779f864-1987,1987,1987,1,82431266
724a39cf-ef0f-49be-9322-ec7e423d03e6-2021,2021,2021,1,40634487
72ccaa51-bbe7-4b6c-b763-48063d12d485-2004,2004,2004,1,1755916
73064ef3-c116-4d69-b91b-90e6b26387ed-1983,1983,1983,1,5283300
73064ef3-c116-4d69-b91b-90e6b26387ed-1980,1980,1980,1,66043460
73064ef3-c116-4d69-b91b-90e6b26387ed-1979,1979,1979,1,52384142
73064ef3-c116-4d69-b91b-90e6b26387ed-1977,1977,1977,1,31779972
73064ef3-c116-4d69-b91b-90e6b26387ed-1978,1978,1978,1,2107796763
73064ef3-c116-4d69-b91b-90e6b26387ed-1976,1976,1976,1,36245210
739f9e67-4bdc-4221-83b9-7dfa3263631c-1954,1954,1954,1,39420248
739f9e67-4bdc-4221-83b9-7dfa3263631c-1960,1960,1960,1,1937632
73c0d858-63b7-43b5-8109-f027a509e8b6-2018,2018,2018,1,7011773
73db2f88-e2f8-45b4-8d52-0a89a9d0e239-2013,2013,2013,1,2118077161
73ea77b0-3d9c-4b35-b2b0-a1e0af5b5b75-1997,1997,1997,1,8940807
7428aed7-e899-48c6-9af1-443b8a5bfb36-2016,2016,2016,1,4380208
74b0478a-292c-4fe3-bb2f-71f438f00cc7-2015,2015,2015,1,1965955400
7558a17d-2143-48e9-ba5a-b694b97611f4-1989,1989,1989,1,74403959
7698ac5f-22c2-455e-9a54-c47cc6b0da11-1958,1958,1958,1,2110325380
77763466-b39a-4c8d-b3f9-c704a5a7edf6-1977,1977,1977,1,2144179845
77e3fc20-2a7a-41df-a06d-4d80d9223e04-2018,2018,2018,1,29264234
77ea5ab3-9839-4d77-bc43-30bcb5c4ab30-1960,1960,1960,1,144116591
78126a6f-e060-4c16-a5f7-b9b049174996-2021,2021,2021,1,39573979
7831aec9-5840-4369-b43c-ed24bccb6fdf-1971,1971,1971,1,152523417
791be2d4-5c56-4b33-82a0-e4b4e1c3c03a-2020,2020,2020,1,3426055
7946ed64-b41c-474b-bcba-636664f5df02-2014,2014,2014,1,145226040
7a4a2cd2-0615-44b1-83c3-d07ad89415b4-2010,2010,2010,1,639116767
7a4cdb93-dcf1-435f-ade6-dbd70a634d29-2004,2004,2004,1,278148987
7a7dc89b-e1a6-44df-a496-46c330a87840-2022,2022,2022,1,2074761259
7a81d01c-ee3f-4f27-b696-01f35da67f22-2006,2006,2006,1,280145456
7a81d01c-ee3f-4f27-b696-01f35da67f22-2020,2020,2020,1,1411263256
7b7c2393-3374-4ff0-9dd6-a33e45f01927-1999,1999,1999,1,9616379
7d071626-1aa2-4dad-a259-bcccedccf44d-1984,1984,1984,1,52163922
7d24457b-a218-444c-841d-15d85c81040d-1972,1972,1972,1,2108264543
7d3c0955-3934-43f4-b953-1347b258f612-2022,2022,2022,1,2112831613
7d7609a8-3ded-4de1-bc53-9c4243ae9cb9-1982,1982,1982,1,2456513
7dbe09db-be44-4485-9711-8986e1c3bd6d-2021,2021,2021,1,2580049
7e6d0154-f117-4438-8ec6-ea14ba122636-1974,1974,1974,1,86969527
7e8aeb35-2cc0-490d-8f28-74fc198d224a-2016,2016,2016,1,32078675
7eae9fc4-93b3-4df2-a7d0-e1f56d65dab2-2018,2018,2018,1,2115243847
7fe84005-586f-4604-98ee-fa60fe8ae618-2018,2018,2018,1,2077631861
7fe84005-586f-4604-98ee-fa60fe8ae618-2023,2023,2023,1,2838515
7fe84005-586f-4604-98ee-fa60fe8ae618-2017,2017,2017,1,5365315
7fe84005-586f-4604-98ee-fa60fe8ae618-2020,2020,2020,1,1411379026
7fe84005-586f-4604-98ee-fa60fe8ae618-2016,2016,2016,1,6972057
7fe84005-586f-4604-98ee-fa60fe8ae618-2019,2019,2019,1,1399012697
80c7d68a-cb07-4bb4-b5fb-406f73659716-2021,2021,2021,1,143882642
8159f461-58cd-4bb5-9fe3-407097ef2852-2022,2022,2022,1,152717274
821a3bcf-ff02-4bd6-bddd-3d7290eb80ed-2008,2008,2008,1,145055474
822eb55e-c539-45c0-8d69-80730d2a9639-1986,1986,1986,1,5036252
838ff4ce-eb2c-46a1-b514-e3f420897469-2020,2020,2020,1,624162087
83ff973b-8a0e-4e00-a06a-2cfd9e222de9-2013,2013,2013,1,49057525
84a6a8b4-8e85-48bd-b65e-a83d83f95908-2023,2023,2023,1,48974238
84c9bfd4-aaed-4997-a24b-d4546c66f907-2018,2018,2018,1,5775706
84ca1336-700b-4f67-8aa2-e03194cb4670-2001,2001,2001,1,777425549
84ca1336-700b-4f67-8aa2-e03194cb4670-2000,2000,2000,1,1398414298
84f04a9d-f8ad-437d-ab46-cb846d9ce1c1-2014,2014,2014,1,118795881
84f04a9d-f8ad-437d-ab46-cb846d9ce1c1-2020,2020,2020,1,69019035
8506a01a-40b8-4e6f-bbb8-ce2492139c15-2022,2022,2022,1,932766327
8506a01a-40b8-4e6f-bbb8-ce2492139c15-2023,2023,2023,1,48121260
8506a01a-40b8-4e6f-bbb8-ce2492139c15-2020,2020,2020,1,1390669421
85b26477-7344-4a25-a32d-136a2f1a50ce-1989,1989,1989,1,2859571
85fde20d-1999-472d-b2ac-8f44f59809fc-2021,2021,2021,1,144696537
871bdcd3-3901-4df4-8581-725f38214165-2020,2020,2020,1,50581684
875343c4-7a7d-476a-bcf4-37487749bd36-1976,1976,1976,1,549891390
87594dc3-0bac-42da-9bb5-1a2c166e4ae5-2021,2021,2021,1,145133879
8775599f-4f9a-45f0-900e-7f4de68e6843-2021,2021,2021,1,8183327
87c855fc-c59a-4443-832a-e5b1ca14b9f3-2022,2022,2022,1,6496669
87c855fc-c59a-4443-832a-e5b1ca14b9f3-2020,2020,2020,1,13298651
8815dd4f-a3bf-4ba4-8085-f88fd437a4c5-2019,2019,2019,1,47329041
89147d81-4abd-4d8d-972b-79613a41804e-1947,1947,1947,1,760811477
89489694-27f4-47d8-b7da-38d0780b7357-2019,2019,2019,1,6140245
895f40c9-c3f4-4b8e-9ff1-31b11193ad84-1992,1992,1992,1,35150462
8a4c6407-d5df-4cba-98fa-53d475ad8faa-1997,1997,1997,1,354912197
8a4c6407-d5df-4cba-98fa-53d475ad8faa-1998,1998,1998,1,3978008
8c0f0951-6d54-4605-beb5-88e7849cc2a6-2018,2018,2018,1,939809759
8c23a1c5-cdf7-4cc9-94ff-287aaed63749-2015,2015,2015,1,836904909
8cc2b0d9-857b-4a8f-ba25-238e9e224c88-2019,2019,2019,1,1899535184
8d7ff3bd-2385-47a4-8f55-b2c48363704b-2020,2020,2020,1,500127036
8dcbaea5-3cdb-48b3-9f93-45c12ca1bb91-2020,2020,2020,1,12753992
8de99deb-a336-474f-bec3-8b50f6e9e581-2021,2021,2021,1,143924111
8dea56ff-1fb7-4dcd-9cd9-b6c18d7fcf8c-2007,2007,2007,1,449076747
8df9044b-0351-4d94-8c19-57f8446fe6a1-2019,2019,2019,1,6140245
8e1bd4b5-d5b2-4e22-ba0a-01fe5568d472-2010,2010,2010,1,2153496300
8e374fd7-664a-498f-9dc8-f0e1a9f358dd-2021,2021,2021,1,300541565
8e374fd7-664a-498f-9dc8-f0e1a9f358dd-2017,2017,2017,1,696617898
8e374fd7-664a-498f-9dc8-f0e1a9f358dd-1977,1977,1977,1,144677342
8f6e0f68-be8a-4ba7-9f7f-b17fc432f478-2018,2018,2018,1,841824633
8f99db2e-5ab5-462f-829a-8eeced9b7be1-1980,1980,1980,1,901587403
8f99db2e-5ab5-462f-829a-8eeced9b7be1-1979,1979,1979,1,1412599038
8f99db2e-5ab5-462f-829a-8eeced9b7be1-2008,2008,2008,1,26345937
8f99db2e-5ab5-462f-829a-8eeced9b7be1-2020,2020,2020,1,1576086120
8fdf6697-2cb7-4720-9e74-35820f383886-2018,2018,2018,1,2054774840
900c81e6-225b-4082-ab9f-6ce96de83f5d-2012,2012,2012,1,6321066
90b4735b-3fd0-4510-8dae-00b9390899bf-1972,1972,1972,1,13446369
910f05b9-f423-44fc-9fc1-c6b3d2481fe0-2016,2016,2016,1,32762109
910f05b9-f423-44fc-9fc1-c6b3d2481fe0-2015,2015,2015,1,50581648
915bb47a-fb19-46a3-accd-316718d6ed7e-2008,2008,2008,1,47193300
91b19bbf-b6f0-46c2-bbec-6bcfb5463d4d-2022,2022,2022,1,47842763
91b19bbf-b6f0-46c2-bbec-6bcfb5463d4d-2021,2021,2021,1,
91b19bbf-b6f0-46c2-bbec-6bcfb5463d4d-2023,2023,2023,1,68852106
92860f3d-6cd0-4e2e-afe6-ae87c5e9b94f-1998,1998,1998,1,12530826
92b4cb41-aa87-4854-aaad-ce30d0e6deb1-2021,2021,2021,1,2110430534
92e5a24d-eeb8-42a4-a290-a40667894cf5-2020,2020,2020,1,4257476
93162fed-6f4e-43ac-b14e-53eff6349bb4-2021,2021,2021,1,37463111
938045a1-b90a-46d7-a099-5aa234412fdb-2017,2017,2017,1,16969020
938045a1-b90a-46d7-a099-5aa234412fdb-2020,2020,2020,1,4734460
938045a1-b90a-46d7-a099-5aa234412fdb-2016,2016,2016,1,42045684
940462b0-c2ae-4cda-9e10-e3d7cffc353d-2019,2019,2019,1,89111905
95df9a49-778f-4ec4-ba72-2a6cee13b02a-2001,2001,2001,1,5661427
96ed79e9-36b2-4f58-8ef2-67296adef647-2021,2021,2021,1,39925994
96fa7399-a724-43de-bec7-f09a913e77da-2008,2008,2008,1,952482835
96fa7399-a724-43de-bec7-f09a913e77da-2003,2003,2003,1,35185410
96fa7399-a724-43de-bec7-f09a913e77da-2006,2006,2006,1,6314026
9748b6b2-3e9d-4c15-a9ec-f42ac7fe320a-1961,1961,1961,1,2066603088
97b374e3-6f09-4e9d-8468-ef344ba51ea1-1980,1980,1980,1,425832167
97e7c497-a595-453f-8613-cdb2f15a49d8-1969,1969,1969,1,48420546
983fd916-c977-4314-840b-3fdd258647fe-2021,2021,2021,1,5306690
98405f8c-bfae-4f2d-a5e6-b06c63bd64d0-2001,2001,2001,1,3461493
9856035c-170d-4e13-81d2-6f84cb5aa166-2015,2015,2015,1,801169870
9856035c-170d-4e13-81d2-6f84cb5aa166-2019,2019,2019,1,30948403
9856035c-170d-4e13-81d2-6f84cb5aa166-2018,2018,2018,1,1734991546
9856035c-170d-4e13-81d2-6f84cb5aa166-2017,2017,2017,1,6707792
9888b440-2c06-477b-9a8a-d051b0287fbc-2021,2021,2021,1,5606433
98948668-0c44-4dc4-8ff2-5b6ba84c3fb7-1983,1983,1983,1,49454774
98b01b3e-721b-493f-a2de-aac73baf7697-2004,2004,2004,1,2545963
98b01b3e-721b-493f-a2de-aac73baf7697-2005,2005,2005,1,5569976
98ba351e-edaa-4625-97de-de4d134f4c3e-2012,2012,2012,1,4744554
98c61acc-a8fc-4fde-a125-33bbfd87206e-2012,2012,2012,1,145769501
98dbdba6-7038-4051-a96c-357ab826ee7a-2015,2015,2015,1,947424240
98ea9a6a-c9d7-4b4e-97ec-ee582bd62fa2-2006,2006,2006,1,70998289
991ac027-22eb-471b-b604-18413ae682a6-2018,2018,2018,1,987598294
991d321a-61b6-4c0e-92a9-afe4b2f68264-2012,2012,2012,1,2373104
992e3995-f295-4778-a913-3fe2f227da3f-2005,2005,2005,1,3642789
9955eac7-1ec9-41ef-a69c-f68335b1abe5-2019,2019,2019,1,359689698
9955eac7-1ec9-41ef-a69c-f68335b1abe5-1974,1974,1974,1,6607889
995a88a2-5865-4381-9cd2-c018c783323d-2021,2021,2021,1,10048281
995f308d-b277-4d5d-8d5a-3bc30438c620-1988,1988,1988,1,278687018
99d15fdc-85e9-4627-969e-c8865824b683-2021,2021,2021,1,4683211
99d8e4e8-b392-4192-8a02-1dabd1a359d6-2022,2022,2022,1,50881773
9a272984-d484-429f-b0b2-1597b1fc107e-2022,2022,2022,1,29749770
9a2ff64e-18ef-48ff-a310-41910ff8ad78-2022,2022,2022,1,145029128
9aef3b55-2b26-4ede-8def-fcd0839b7d9d-2012,2012,2012,1,2095420
9af52a28-9ef6-464c-b01e-72be415f53c9-2018,2018,2018,1,720553971
9b07daf4-3c7e-4798-847b-5005416bc8d5-2000,2000,2000,1,146233058
9b2de120-0345-4845-b4f5-cce0bf4338b0-2020,2020,2020,1,610351342
9b4a9fc0-359f-4001-81bb-a1450dff3c6e-2021,2021,2021,1,3912946
9b631161-6615-499b-8750-7d170788c514-2021,2021,2021,1,8892179
9b6db04a-2990-4cf9-a14c-01d47636ee53-2018,2018,2018,1,83491600
9b975127-186d-4b72-b03c-7b63988f3aec-1973,1973,1973,1,2834523
9bb2417a-d37f-4ee4-b220-ce9974edbbe0-1964,1964,1964,1,546756880
9bdb673f-49a2-4f38-b2fc-618ea577a4ad-2016,2016,2016,1,230990317
9bdb673f-49a2-4f38-b2fc-618ea577a4ad-2019,2019,2019,1,48632632
9bdb673f-49a2-4f38-b2fc-618ea577a4ad-2015,2015,2015,1,40368067
9c1528bc-37b9-4558-bde6-4b171c8e6cb2-1971,1971,1971,1,1907937
9c325f93-fc57-49ae-bae2-b8b52260d1d4-2020,2020,2020,1,5179835
9c4d02b0-3cd7-4b37-8b68-9e9eb96472f6-2021,2021,2021,1,145109381
9d1b6c0f-be3f-43da-9e3e-487464a59986-2002,2002,2002,1,2186984420
9d4d5a77-8e41-4e91-bd4a-d55553fcc957-2019,2019,2019,1,48067449
9dd8bbe4-261f-451b-a270-c574526327b1-1985,1985,1985,1,80679328
9e2e9269-64bd-4c32-83e5-c4da76645611-1960,1960,1960,1,2107003070
9e4222ac-5a6b-41b6-a08f-5ba74c5c12a8-2021,2021,2021,1,808569473
9e867a6d-79c2-4cef-b939-738283fc3e3a-2020,2020,2020,1,49868484
9eee5892-5ec1-43c5-8b55-447ccd2ea709-2005,2005,2005,1,4516541
9eee5892-5ec1-43c5-8b55-447ccd2ea709-2021,2021,2021,1,1810943
9eee5892-5ec1-43c5-8b55-447ccd2ea709-2007,2007,2007,1,6578765
9f15b6a9-a062-41be-a397-bcce86eabb41-2020,2020,2020,1,7196178
9f4695f9-3d15-4a02-9a4a-8c1597f5ec1d-2019,2019,2019,1,46421555
9f840236-aa46-478e-98fe-68a1fe8b823e-2021,2021,2021,1,90959725
9f90c52e-917d-486f-a6a6-e37a9a706d32-1991,1991,1991,1,5775024
a00fde74-d8df-4613-b825-0fff9f531d3f-2022,2022,2022,1,1990740851
a0ce3a50-4870-47f5-b0e1-52b73e07f50f-2008,2008,2008,1,101088984
a162e192-cd09-45e5-8467-2c2f31bebae1-2022,2022,2022,1,327226380
a172add9-e6ed-426e-9509-2e84da395a2a-2020,2020,2020,1,32678490
a24fd2ce-fdea-44d3-90df-a2206e16dcab-2008,2008,2008,1,74210308
a30b60d8-8a5b-42a4-b504-5fca84f64f73-2018,2018,2018,1,215018843
a3454210-a0d5-451a-8456-ef58557c4632-2017,2017,2017,1,2054473409
a3a133fa-8f7c-43dd-85a8-ea7f85c69290-1973,1973,1973,1,145095618
a3da0b9b-c8ef-4c37-94d3-27c2d2dd4e90-1977,1977,1977,1,2658323
a3da0b9b-c8ef-4c37-94d3-27c2d2dd4e90-1981,1981,1981,1,274742524
a465004f-0e40-4504-900c-9f6cbd20d5f4-1992,1992,1992,1,6384399
a5913268-3957-484f-b41f-347b0ba23338-2019,2019,2019,1,48832384
a5913268-3957-484f-b41f-347b0ba23338-2004,2004,2004,1,49477002
a714ad7c-92bf-4c88-ba04-b0086fb72e7a-2012,2012,2012,1,1949364086
a714ad7c-92bf-4c88-ba04-b0086fb72e7a-1986,1986,1986,1,83319471
a75714cc-ae87-4828-a0a2-e7f8d57a5632-2021,2021,2021,1,979978209
a8009bad-664b-465f-9fc2-8656bc637bc4-2009,2009,2009,1,1805241
a8009bad-664b-465f-9fc2-8656bc637bc4-1979,1979,1979,1,39688708
a82c6245-8223-4542-a61a-122eadde10fb-2009,2009,2009,1,5486533
a901a976-60b4-4654-9618-9c8344491f1c-2022,2022,2022,1,2587889
aa22ba5c-fb03-4b2b-89f5-360bed5a4cfb-2019,2019,2019,1,144357985
aa3da1b8-67ea-4019-b2ec-97ae9e59a63b-2022,2022,2022,1,15900313
ab042adb-76b4-42b3-ab2c-81762940e6b9-2008,2008,2008,1,12530826
abc0c598-b988-4841-a8c5-65bfa6f3df77-2022,2022,2022,1,775573995
abe07b93-ae8c-4a4b-9b4f-6971f0b656c4-2021,2021,2021,1,74119887
ac4f158a-5b5a-4726-a7f2-f96593daf66e-2021,2021,2021,1,104580437
ad2ae6f7-53e8-442e-900a-bd9ab7ff3865-2016,2016,2016,1,5693992
ad2ae6f7-53e8-442e-900a-bd9ab7ff3865-1987,1987,1987,1,144923986
ad341cbc-8727-43dc-9a23-a05966ce1f25-2018,2018,2018,1,144584028
ae7a3201-e479-4666-8a93-3d35d6bf7cd1-1972,1972,1972,1,88213327
ae96519d-7cc4-4895-88fb-5a9dfeb29c2a-2012,2012,2012,1,145040777
afa2249c-69dc-4fa5-b85e-f3395766561b-2018,2018,2018,1,862922042
afdd2d91-e55a-48e5-a990-fab6c266a816-2002,2002,2002,1,2000392122
b07ad337-ba9f-48ca-a0ff-59d1643601ac-2022,2022,2022,1,322437174
b07fa1da-5ee6-4b4c-b227-9af39d1dcef0-2011,2011,2011,1,11679595
b08a0dfd-e5a9-4a0a-a1d5-16a2b8985937-2016,2016,2016,1,577447758
b08a0dfd-e5a9-4a0a-a1d5-16a2b8985937-2020,2020,2020,1,119147093
b08a0dfd-e5a9-4a0a-a1d5-16a2b8985937-2012,2012,2012,1,1388892384
b127dfd2-8094-49c9-8d55-fa9755d878c2-2013,2013,2013,1,144073726
b1739e5f-9d57-4bb9-b1da-82487b2fa362-2005,2005,2005,1,25565174
b1994124-f1e8-4f96-a165-b6f19a04fe7e-2019,2019,2019,1,39013157
b2be1780-2781-4025-9bb8-8147463f35a2-2001,2001,2001,1,66280233
b2c1b9f9-1a46-4fec-ac1e-262ca2a817f7-2019,2019,2019,1,4184103
b2fd8f55-bf84-45e9-8845-a6ea0d69b310-1983,1983,1983,1,290983046
b3007da0-8560-489e-a1de-937fd96195fc-2020,2020,2020,1,9847190
b308ec25-8043-470a-a42b-0f3f8741f387-2020,2020,2020,1,324847239
b37be024-e5a5-49d9-a68f-22e8d74fe096-2004,2004,2004,1,19725060
b3b67888-d181-47a6-bcbd-efdd5b93d6b3-2010,2010,2010,1,2143731469
b41df651-5d08-4d1d-afbb-0912b1374f15-2015,2015,2015,1,1853574
b440a04a-022d-4b81-9ed7-2fc8cb1f70a1-2017,2017,2017,1,49892181
b45279ec-9088-4d27-9697-4a9e81ab556a-2019,2019,2019,1,455400637
b481bac1-d516-41b4-b947-5d7fc2569b35-2021,2021,2021,1,6074270
b4e58d87-c012-4bee-8e4c-fea04b5094f0-2020,2020,2020,1,2124234605
b4f4830c-d0f0-4e78-ae6d-ece3bf3d10d8-1967,1967,1967,1,144923986
b57dc872-5fe7-4ced-aa7d-c25e6425a7de-2019,2019,2019,1,5087127
b5aaa937-18c7-4a65-84a1-52713f6080fe-2022,2022,2022,1,2196717072
b5d743df-8523-464c-a1f4-10ead6be30a6-2020,2020,2020,1,52276675
b5fb729c-41d1-4db6-b4f3-4c23f8ba5294-2009,2009,2009,1,993737263
b609baae-9a66-4db1-af81-5b70e926c829-2022,2022,2022,1,115389359
b6b26b43-2fef-41ad-98b9-af7ba33afa6b-2014,2014,2014,1,47522794
b6e9b869-3e68-42c6-ab41-146d8c393239-1967,1967,1967,1,1394501655
b6e9b869-3e68-42c6-ab41-146d8c393239-2019,2019,2019,1,83735038
b712be20-2e99-48d0-a5dd-e62e6ffc3fdb-2022,2022,2022,1,6886935
b79b0683-c9ee-47d6-b861-a68e5b40219f-2021,2021,2021,1,144677342
b7a046c1-ab7d-4b9d-9e12-21a87a4914b3-2018,2018,2018,1,138769240
b7cbc3c9-e2a6-4323-8864-609fb18c543b-2021,2021,2021,1,507066887
b8b7ca92-baf8-4895-ab4d-2ff0754c865e-2019,2019,2019,1,4060712
b9047042-f0bc-462d-bb5a-8ed2de73e550-2020,2020,2020,1,389374152
b9238bf6-01ff-4eea-bca7-73a533e08a8c-1992,1992,1992,1,883764418
ba401745-5ee6-42c6-883a-182f0aa0a8c5-2020,2020,2020,1,911369691
ba924ba6-53e9-40b5-aaaa-eac478d7f794-1968,1968,1968,1,1791863801
baca7f5a-2d4f-4158-b527-ab08fb52845f-2020,2020,2020,1,5094707
baca7f5a-2d4f-4158-b527-ab08fb52845f-1999,1999,1999,1,339153206
bade12e5-f20e-4b51-83a6-534e3705569a-2019,2019,2019,1,113034929
bafea2d6-9180-4058-a838-86539f02eba1-2012,2012,2012,1,901161858
bb036d47-4923-4bce-a638-b26b01a31bc1-2015,2015,2015,1,2199920555
bb27e645-e57c-42c3-bcbc-c7b443c58209-2020,2020,2020,1,4853679
bc4a5170-6e34-4e60-89c4-7f18aee8bf23-1981,1981,1981,1,82431266
bc946b89-5188-4a8f-b9b6-61b71dd9fccc-2020,2020,2020,1,49037768
bd08f6cc-3503-4b7e-a948-9974c2d4ef6e-2021,2021,2021,1,4505052
be0ad9ff-aa43-4af1-b3b5-4a41c9f81cb0-2022,2022,2022,1,740530347
be6bebbc-846f-454e-938a-cde6d9c9df4b-2008,2008,2008,1,143602026
be767b53-ec92-42d8-9b36-cebc40671619-2020,2020,2020,1,26345937
be767b53-ec92-42d8-9b36-cebc40671619-2022,2022,2022,1,144227860
befe79e7-4edb-4281-9c6b-d16dbe123330-1943,1943,1943,1,34067989
bf59074e-18fd-4f9a-a1b0-a9bafc16f518-1982,1982,1982,1,6303089
bfa3f31e-20a6-41a2-a221-096d7a6b6f00-2021,2021,2021,1,48969837
bfadef3c-766f-411b-9dac-69780835ba24-2022,2022,2022,1,4485912
c0052eef-c840-402a-9388-641c3a456c1b-2021,2021,2021,1,2118950747
c0d762a5-d1c5-4428-b8fb-7a95a5d1853c-2018,2018,2018,1,3598529
c0fcfef6-778d-44e2-967e-3c129214166a-2016,2016,2016,1,454674089
c14021b1-9b97-4f28-93f9-75c4054565e6-2018,2018,2018,1,6643277
c1910748-cf51-4346-9f09-55d2a5775843-2010,2010,2010,1,1413293016
c1e3e9e7-16cd-4a0c-90e0-fd54b22deb01-2003,2003,2003,1,1380437087
c1e3e9e7-16cd-4a0c-90e0-fd54b22deb01-2019,2019,2019,1,1422399342
c20b7600-230a-4d64-b272-ecb160212146-1977,1977,1977,1,8343175
c2d2f226-917d-4d4a-8e15-193125d1da93-2018,2018,2018,1,4853679
c36994f0-6b03-4e86-9f48-6f6d2b1cc516-2016,2016,2016,1,4600583
c7227e89-93c0-4fff-9f44-ddd62529fc3f-2021,2021,2021,1,4380208
c7bbca07-9604-48a6-85d8-512fa663722e-2011,2011,2011,1,7946892
c8467136-289e-49bd-a515-8183ee2e8604-2020,2020,2020,1,13461503
caa15e82-50ae-40e3-963d-06734647f46a-2004,2004,2004,1,954762876
cb66f0d0-958c-4f1c-9758-86d4bfe89708-2019,2019,2019,1,144880420
cb6a988a-6c3d-4ff8-aa8c-7ee9bbcee460-2016,2016,2016,1,2145925847
cbb0c69d-3289-4e83-8be2-dbdb5bff45de-2006,2006,2006,1,2111830619
cbbe61ca-ba31-4f0a-b64c-49da7a69f20c-2022,2022,2022,1,3497262
cbf8792f-e5da-4b72-8a49-80755d7abf39-2000,2000,2000,1,2055086
cc6aaf97-8b1f-4911-853f-9b7dd1395530-1996,1996,1996,1,871470746
ccd8e532-73c6-414f-bc91-271bbb2933e2-2021,2021,2021,1,144375326
cdf4bb1c-e624-482e-8289-da2009c4c31a-2020,2020,2020,1,7173119
cf1b9554-455e-4565-a1ae-aa7d9a10b8ab-2013,2013,2013,1,12451346
cf1b9554-455e-4565-a1ae-aa7d9a10b8ab-2019,2019,2019,1,1442042773
cf1b9554-455e-4565-a1ae-aa7d9a10b8ab-2004,2004,2004,1,35131594
cf33e1f1-4e08-40d3-89b4-ca4ff2b66125-2020,2020,2020,1,2081391794
cf6cc347-aedd-4780-b284-476e6d71a284-2014,2014,2014,1,144072101
cf8e7aaa-7382-440f-a097-aa870631e8e0-1899,1899,1899,1,39346533
d0046ca9-9064-464a-ab1f-8947412a4f14-1991,1991,1991,1,49928672
d0046ca9-9064-464a-ab1f-8947412a4f14-1979,1979,1979,1,88066282
d0046ca9-9064-464a-ab1f-8947412a4f14-1981,1981,1981,1,934428574
d0c10ac8-46d9-4816-a350-37ef883b23e8-2020,2020,2020,1,1784669
d1d486ec-2c87-4721-8bca-f399625d18e5-1968,1968,1968,1,2161666337
d1d486ec-2c87-4721-8bca-f399625d18e5-1967,1967,1967,1,1684627
d2086b1e-a8ee-4f69-81d4-8b7c43b3861b-2013,2013,2013,1,854063872
d29bb04c-59e3-4f7a-9113-26615223c3fc-1998,1998,1998,1,40297980
d2b6f83d-a912-40d2-af6d-03ad01c81c5e-2022,2022,2022,1,6108261
d2b6f83d-a912-40d2-af6d-03ad01c81c5e-2018,2018,2018,1,46731902
